"entity_name","team_abbr","level","parent_org","total_vs_expected","net_for","net_against","n_challenges","n_overturns","n_confirms","rate_overturns","exp_chal","exp_chal_gained","exp_chal_lost","exp_rate_overturns","net_chal_gained","net_chal_lost","n_strikeouts_flip","n_walks_flip","exp_rate_challenges","exp_rate_challenges_diff","n_challenges_against","n_overturns_against","n_confirms_against","rate_overturns_against","exp_chal_against","exp_chal_gained_against","exp_chal_lost_against","exp_rate_overturns_against","net_chal_gained_against","net_chal_lost_against","n_strikeouts_flip_against","n_walks_flip_against","exp_rate_challenges_against","exp_rate_challenges_diff_against"
"Dalton Rushing","LAD","MLB","LAD",-0.1728282391829723,1.3795755059904116,1.5524037451733839,1,1,0,1,0.7373965873667555,0.1789105406881719,0.5584860466785835,0.2426245845903108,0.8210894593118281,-0.5584860466785835,0,1,0.032060721189858934,0.011417539679706282,2,2,0,1,1.6728485800884976,1.0602224174575567,0.6126261626309405,0.6337826567670988,0.9397775825424433,-0.6126261626309405,1,1,0.028353365764211824,0.005544939320533939
"Otto Lopez","MIA","MLB","MIA",0.5147801826189673,1.3732675300336141,0.8584873474146468,2,1,1,0.5,3.1886991647131415,0.9077158173397635,2.280983347373377,0.2846664957876083,0.09228418266023657,-1.2809833473733776,0,0,0.03665171453693266,-0.013663208789806225,2,1,1,0.5,1.7128287747807642,0.4271707136830587,1.2856580610977055,0.24939487237288793,0.5728292863169413,-0.28565806109770553,0,0,0.012687620553931587,0.002127194260883228
"Ildemaro Vargas","AZ","MLB","AZ",2.0125274596830502,1.359321856219349,-0.6532056034637013,1,1,0,1,1.2067413843981663,0.42370976408940864,0.7830316203087576,0.3511189469156425,0.5762902359105914,-0.7830316203087576,0,0,0.02681647520884814,-0.0045942529866259164,1,0,1,,0.9684037813274418,0.3108046923955715,0.6575990889318701,0.32094535191667184,-0.3108046923955715,0.3424009110681298,0,0,0.012576672484771971,0.0004103405022410161
"Kody Clemens","MIN","MLB","MIN",0.5855989014408453,1.339888314942286,0.7542894135014407,7,4,3,0.5714285714285714,1.7602813030113704,0.7101964940345415,1.0500848089768289,0.40345625032748195,3.289803505965458,1.949915191023172,0,0,0.03200511460020673,0.09526761267252053,0,0,0,,1.5154199961335764,0.38056529131606787,1.1348547048175086,0.2511285929227788,-0.38056529131606787,-1.1348547048175086,0,0,0.012027142826456956,-0.012027142826456956
"Adolis Garcia","PHI","MLB","PHI",2.1878307215033157,1.3276149065716991,-0.8602158149316166,2,1,1,0.5,4.322264803145125,1.4973249482867126,2.8249398548584113,0.3464213824190443,-0.4973249482867127,-1.8249398548584117,0,0,0.04968120463385201,-0.026692698886725576,1,0,1,,3.0552221513902635,1.4577189831609396,1.597503168229323,0.4771237281379398,-1.4577189831609396,-0.597503168229323,0,0,0.0170682801753646,-0.01148168799659365
"Ozzie Albies","ATL","MLB","ATL",2.9807549167333622,1.326996468567489,-1.6537584481658731,2,2,0,1,2.782920168160358,1.7279618497964342,1.054958318363923,0.620916787181394,0.27203815020356603,-1.054958318363923,2,1,0.07521405859892859,-0.021160004544874537,2,0,2,,1.3038014885322,0.4787799683490366,0.8250215201831637,0.36721845507941536,-0.4787799683490366,1.1749784798168366,0,0,0.007854225834531325,0.004193966936553012
"Bobby Witt Jr.","KC","MLB","KC",2.6317970716960883,1.3076436294982705,-1.3241534421978178,2,2,0,1,2.891844028875487,1.7921001996886081,1.0997438291868786,0.6197084565399187,0.20789980031139194,-1.0997438291868786,1,0,0.037074923447121634,-0.01143389780609599,3,0,3,,2.2657493146538656,0.2949513784258416,1.9707979362280237,0.13017829312282095,-0.2949513784258416,1.0292020637719763,0,0,0.013406800678425241,0.0043446786115155876
"Taylor Ward","BAL","MLB","BAL",-0.15209396266229813,1.298720183705957,1.4508141463682551,6,3,3,0.5,6.111564808987012,2.4064223126405277,3.7051424963464856,0.39374896411176086,0.5935776873594718,-0.7051424963464853,1,1,0.04101721348313431,-0.0007487571072953828,4,2,2,0.5,5.617175262906999,2.0831805582693734,3.533994704637629,0.37085909923901617,-0.0831805582693732,-1.5339947046376283,1,1,0.020881692427163565,-0.006011803951327133
"Matt Shaw","CHC","MLB","CHC",3.0284665387880425,1.295306580897898,-1.7331599578901447,1,1,0,1,1.815238904702908,0.7599661619025051,1.0552727428004032,0.4186590315652613,0.2400338380974949,-1.0552727428004032,0,0,0.03361553527227607,-0.015097016753757556,4,2,2,0.5,3.600185317076229,2.6666726374831864,0.9335126795930424,0.7407042700926396,-0.6666726374831868,1.0664873204069578,0,1,0.0342874792102498,0.003807758884988295
"Michael Massey","KC","MLB","KC",1.6867332438912577,1.2602223083612933,-0.42651093552996433,1,1,0,1,0.9942922897341531,0.36703499068642975,0.6272572990477232,0.36914194596094574,0.6329650093135701,-0.6272572990477232,0,0,0.029243890874533912,0.0001678738313484392,0,0,0,,1.8560839036407024,1.1412974195853336,0.7147864840553693,0.6148953812630359,-1.1412974195853336,-0.7147864840553693,0,0,0.023795947482573108,-0.023795947482573108
"J.P. Crawford","SEA","MLB","SEA",-5.282693951708289,1.2492323730642725,6.531926324772561,3,2,1,0.6666666666666666,2.89745366533556,1.3241106461356442,1.5733430191999165,0.4569911374173075,0.675889353864356,-0.5733430191999165,0,0,0.03969114610048712,0.0014047443104717803,14,12,2,0.8571428571428571,8.810938382456396,6.139506028841919,2.6714323536144775,0.6968050123998586,5.860493971158082,-0.6714323536144788,3,1,0.05063757691066894,0.029822193204273588
"Giancarlo Stanton","NYY","MLB","NYY",2.0431675181414137,1.227369141513606,-0.8157983766278076,1,1,0,1,1.2958615217283127,0.5342461901073533,0.7616153316209594,0.4122710499149786,0.4657538098926467,-0.7616153316209594,1,0,0.02314038431657701,-0.005283241459434156,3,1,2,0.3333333333333333,2.119739644182517,0.9677690104051628,1.1519706337773552,0.45655088494529966,0.03223098959483717,0.8480293662226448,0,0,0.01618121865788181,0.0067195447008968155
"Drew Gilbert","SF","MLB","SF",0.6378633639740399,1.217083207809083,0.5792198438350431,1,1,0,1,0.9988010297240201,0.3908589109574685,0.6079421187665516,0.39132810171958593,0.6091410890425315,-0.6079421187665516,0,0,0.03444141481806966,0.00004134380261999748,4,3,1,0.75,2.552013688228746,1.9863969221968512,0.5656167660318944,0.7783645249863579,1.0136030778031488,0.4343832339681057,0,1,0.03752961306218744,0.021293916349577263
"Miguel Vargas","CWS","MLB","CWS",1.4315427234287428,1.1944369550021943,-0.2371057684265485,5,3,2,0.6,4.387138602921301,2.0963508239595536,2.2907877789617475,0.47784011714688907,0.9036491760404464,-0.2907877789617478,1,0,0.055533400036978486,0.00775773920352784,4,1,3,0.25,3.5842292872552086,0.9106675278408793,2.67356175941433,0.2540762475991779,0.08933247215912077,0.3264382405856693,0,0,0.017149422427058414,0.0019893335538028294
"Austin Hays","CWS","MLB","CWS",1.363522242209943,1.1738520230941036,-0.18967021911583937,1,1,0,1,0.8540800860373015,0.3401140314715989,0.5139660545657025,0.3982226456650397,0.6598859685284011,-0.5139660545657025,0,0,0.04744889366873897,0.008106661886816587,2,1,1,0.5,0.5885996029247821,0.3891349110203108,0.1994646919044715,0.6611199006704713,0.6108650889796892,0.8005353080955285,0,0,0.012012236794383308,0.02880408973622894
"Jose Fernandez","AZ","MLB","AZ",2.287966797527158,1.1672054614339784,-1.1207613360931796,1,1,0,1,2.029809024196492,0.9313017813812569,1.0985072428152352,0.4588125140245232,0.0686982186187432,-1.0985072428152352,0,0,0.03440354278299139,-0.01745439024061851,3,1,2,0.3333333333333333,2.06314199380198,1.09195166494758,0.9711903288544005,0.5292663656830133,-0.09195166494758009,1.0288096711455996,0,0,0.021717284145284,0.00986166322313705
"Kyle Manzardo","CLE","MLB","CLE",0.4735800412574742,1.1545460517784596,0.6809660105209854,2,1,1,0.5,2.813599778263115,0.8295268632423275,1.984072915020787,0.2948275976032416,0.17047313675767253,-0.9840729150207871,0,0,0.05210369959746509,-0.015066662560428053,4,2,2,0.5,2.853553869961182,1.086293929720098,1.7672599402410838,0.3806810662154681,0.9137060702799018,0.23274005975891643,1,0,0.019280769391629607,0.007746257635397419
