pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length,pa,bip,singles,doubles,triples,hrs,so,k_percent,bb,bb_percent,api_break_z_with_gravity,api_break_z_induced,api_break_x_arm,api_break_x_batter_in,hyper_speed,bbdist,hardhit_percent,barrels_per_bbe_percent,barrels_per_pa_percent,release_pos_z,release_pos_x,plate_x,plate_z,obp,barrels_total,batter_run_value_per_100,xobp,xslg,pitcher_run_value_per_100,xbadiff,xobpdiff,xslgdiff,wobadiff,swing_miss_percent,arm_angle,attack_angle,attack_direction,swing_path_tilt,rate_ideal_attack_angle,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
197,663623,"Irvin, Jake",617,31.9,0.273,0.091,0.344,0.364,0.304,0.288,0.259,12,44,85.5,14.1,2382,88.3,89.82,20,82,115,1.5,7.24,105,151,123,148,310,323,299,-0.372,0.372,69.4,7.4,48,33,10,1,0,1,12,25,1,2.1,2.32523,0.6431,0.30579,0.30579,91.2,127,39.39393939393939,3.0303030303030303,2.083333333333333,5.37,-2.07,0.48,2.3,0.313,1,0.188832487,0.304,0.331,-0.188832487,0.014,0.009000000000000008,0.033,0.016,24.4,25.6,9.293051146422773,-1.074208365501996,30.698077847831843,0.38271604938271603,38.24717141672543,32.35801698625853
196,663372,"Feltner, Ryan",326,60.1,0.34,0.319,0.351,0.66,0.462,0.424,0.3,16,47,89.9,17.7,2451,89.4,90.1,21,99,97,0.6999999999999886,6.58,109,151,121,144,305,332,299,-6.486,6.486,70.6,7.3,53,40,7,6,0,3,7,13.2,6,11.3,2.41311,0.45742,-0.01082,-0.01082,92.0,164,50,17.5,13.20754716981132,5.47,-1.39,0.16,2.26,0.415,7,3.309183673,0.379,0.624,-3.309183673,0.04,0.035999999999999976,0.036,0.038,21.2,43.3,8.801583047878653,-0.22686211012158358,30.869947922172276,0.40625,38.35103160313527,30.491596694203707
196,808963,"Sasaki, Roki",543,36.1,0.286,0.357,0.286,0.643,0.443,0.391,0.287,12,42,91.2,10.5,1637,90.6,92.09,21,91,105,1.5,7.16,108,154,123,148,307,318,293,-3.583,3.583,70.1,7.3,49,32,5,3,0,4,10,20.4,4,8.2,2.41495,0.39321,0.4134,0.4134,93.1,151,40.625,12.5,8.16326530612245,6.26,-1.71,-0.1,2.03,0.388,4,1.828061224,0.388,0.507,-1.828061224,-0.001,0,0.136,0.052,23.1,51.3,8.469591800720895,-2.2668421839072352,29.814687974794612,0.5681818181818182,34.90855787594814,32.08515021545613
195,688642,"Agnos, Zach",338,57.7,0.364,0.182,0.417,0.545,0.434,0.383,0.327,16,44,85.1,8.2,2254,90.4,90.35,26,98,97,-0.10000000000000853,6.1,110,153,122,145,307,332,296,-7.492,7.492,70.3,7.4,50,37,11,3,1,1,7,14,6,12,2.23369,0.56041,0.15809,0.15809,91.6,155,40.54054054054054,8.108108108108109,6,5.81,-1.78,0.3,2.3,0.44,3,3.842051282,0.407,0.46,-3.842051282,0.037,0.03300000000000003,0.085,0.051,26.5,40.5,11.673590926092471,-1.5532030533607015,31.84311264765352,0.6105263157894737,38.919135874909536,30.45956418107376
194,686218,"Sheehan, Emmet",534,36.3,0.229,0.042,0.314,0.271,0.264,0.269,0.231,11,48,87.8,19.2,2280,89,89.63,35,100,94,0.5999999999999943,6.61,110,154,121,149,306,318,293,3.687,-3.687,70.6,7.6,54,35,9,2,0,0,14,25.9,4,7.4,2.19397,0.70335,0.2466,0.2466,91.4,148,34.285714285714285,0,0,5.52,-0.98,0.49,2.38,0.296,0,-1.900515464,0.299,0.294,1.900515464,-0.002,-0.0030000000000000027,-0.023,-0.005,35,34.4,12.350082860981352,-6.351693945616926,29.856517117019866,0.6464646464646465,40.147501628144674,34.21672142591929
193,693821,"Elder, Bryce",607,31.8,0.3,0.05,0.383,0.35,0.296,0.272,0.269,18,60,89,5.1,2187,88.7,88.52,21,98,95,-0.20000000000000284,6.18,110,152,126,147,313,322,295,1.679,-1.679,70.3,7.3,61,47,16,1,1,0,13,21.3,0,0,2.54585,0.36896,0.61318,0.61318,93.1,128,42.5531914893617,2.127659574468085,1.639344262295082,6.25,-1.52,0.1,1.99,0.311,1,-0.869948187,0.281,0.339,0.869948187,0.031,0.02999999999999997,0.011,0.024,21.4,48.8,8.879708617424528,-1.014118059367223,32.94152001121235,0.46938775510204084,36.16901462357263,31.241000807708183
191,605288,"Houser, Adrian",496,38.5,0.222,0.13,0.217,0.352,0.267,0.281,0.246,12,54,88.8,-0.1,2156,91.8,92.46,17,93,98,0.7000000000000028,6.75,107,152,125,147,296,320,292,2.359,-2.359,70.2,7.2,56,48,9,1,0,2,6,10.7,2,3.6,2.17827,0.55105,0.83,0.83,93.1,105,41.66666666666667,8.333333333333332,7.142857142857142,5.79,-1.41,0.07,2.06,0.25,4,-1.235078534,0.273,0.373,1.235078534,-0.024,-0.02300000000000002,-0.021,-0.014,18.3,38.6,6.768651480249921,1.4517552526813624,32.7429071967779,0.47191011235955055,35.78292769242619,27.975475889121807
190,695418,"Lord, Brad",413,46,0.191,0.149,0.179,0.34,0.237,0.265,0.23,9,47,87.1,-3.7,2375,91.3,89.74,20,104,86,-1.5999999999999943,5.41,105,151,120,149,304,321,294,2.558,-2.558,68.5,6.9,49,41,6,1,0,2,7,14.3,0,0,2.43084,0.33508,0.91137,0.91137,92.0,116,43.90243902439025,2.4390243902439024,2.0408163265306123,5.42,-2.62,-0.05,2.32,0.204,1,-1.346315789,0.244,0.364,1.346315789,-0.039,-0.04000000000000001,-0.024,-0.028,19.2,18.0,1.89898155889051,11.034614653390067,33.0446730056544,0.3076923076923077,34.591483246510855,23.23134221799995
189,694973,"Skenes, Paul",548,34.5,0.17,0.149,0.2,0.319,0.247,0.245,0.186,8,47,89.4,13.3,2227,92.8,93.41,21,91,98,0.6000000000000085,6.78,107,151,116,147,304,322,287,3.522,-3.522,68.7,7.1,52,32,5,1,0,2,16,30.8,2,3.8,2.00704,0.68973,0.77571,0.77571,92.0,138,40.625,6.25,3.8461538461538463,5.57,-2.83,0.07,2.34,0.231,2,-1.863492063,0.245,0.303,1.863492063,-0.016,-0.013999999999999985,0.016,0.002,23.1,25.1,5.271317433895398,5.478301503978417,30.16915043968136,0.4222222222222222,34.54876525149977,27.252376897371583
189,677958,"Rocker, Kumar",477,39.6,0.259,0.093,0.295,0.352,0.293,0.289,0.243,14,54,86.6,1.7,2139,90.5,91.19,25,98,91,0.7000000000000028,6.77,106,151,117,147,307,327,303,0.448,-0.448,71.1,7.3,57,45,11,2,0,1,9,15.8,2,3.5,2.4545,0.36495,0.75026,0.75026,92.3,100,35.55555555555556,6.666666666666667,5.263157894736842,5.95,-2.19,-0.18,2.09,0.298,3,-0.237037037,0.283,0.379,0.237037037,0.016,0.015000000000000013,-0.027,0.004,25.5,36.4,11.048879106743037,-3.203637876139213,35.17352165487266,0.45263157894736844,34.29645273627573,32.56630478404199
188,672456,"Montero, Keider",485,38.8,0.226,0.189,0.262,0.415,0.301,0.282,0.22,12,53,89.7,19,2380,91.3,91.24,20,93,95,-0.09999999999999432,6.44,109,150,115,143,306,328,291,0.812,-0.812,71.8,7.2,58,43,5,5,1,1,11,19,4,6.9,2.02745,0.75074,0.49085,0.49085,92.0,181,38.095238095238095,7.142857142857142,5.172413793103448,5.76,-2.31,0.18,2.26,0.276,3,-0.431914894,0.285,0.336,0.431914894,0.006,-0.008999999999999952,0.079,0.019,21.5,41.8,8.671083540056543,-1.7317045931390609,29.477970986591572,0.5934065934065934,36.07719514877748,32.07320257113251
188,669372,"Ginn, J.T.",477,39.4,0.227,0.136,0.265,0.364,0.28,0.265,0.222,10,44,88.2,13.8,2068,92.3,92.66,23,86,102,0.4000000000000057,6.68,110,151,118,148,308,326,293,2.201,-2.201,72.3,7.3,48,35,6,3,0,1,10,20.8,3,6.3,2.41,0.29742,0.63258,0.63258,92.5,135,34.285714285714285,8.571428571428571,6.25,5.58,-1.24,0.19,2.12,0.271,3,-1.170744681,0.267,0.337,1.170744681,0.005,0.0040000000000000036,0.027,0.015,26.7,44.1,8.711562958501661,1.602719432286561,31.57932377353585,0.524390243902439,36.95869737169549,28.67932954462481
187,669160,"May, Dustin",593,31.5,0.26,0.1,0.333,0.36,0.281,0.27,0.266,13,50,88.5,3.7,2571,93,93.32,18,90,97,0.29999999999999716,6.69,102,149,117,145,309,322,289,1.909,-1.909,72.5,7.3,51,39,8,5,0,0,11,21.6,0,0,2.29278,0.39344,0.42749,0.42749,92.6,130,47.368421052631575,0,0,5.29,-2.33,0.22,2.15,0.275,0,-1.020855615,0.28,0.331,1.020855615,-0.006,-0.0050000000000000044,0.029,0.011,20,30.0,6.268373634434251,3.7859212890993454,32.20817303784906,0.5280898876404494,37.65595122067362,28.023337818053133
186,678906,"Teng, Kai-Wei",353,52.7,0.158,0,0.222,0.158,0.208,0.262,0.204,6,38,90,14.9,2589,89.7,89.36,14,76,110,-0.29999999999999716,6.34,110,152,118,149,297,327,289,4.266,-4.266,69.6,7.2,43,27,6,0,0,0,11,25.6,5,11.6,2.54274,0.34951,-0.04935,-0.04935,90.6,151,37.03703703703704,3.7037037037037033,2.3255813953488373,5.46,-2.28,0.49,2.32,0.256,1,-2.293548387,0.296,0.267,2.293548387,-0.046,-0.03999999999999998,-0.109,-0.054,18.4,22.7,7.527128783918524,-0.02760387064866282,31.786606386984708,0.4861111111111111,38.178766543367466,29.89547023549929
184,666171,"Zeferjahn, Ryan",323,57,0.194,0.056,0.269,0.25,0.27,0.236,0.153,7,36,85.1,20.4,2385,91.1,91.44,21,82,102,0.30000000000001137,6.64,109,151,117,147,307,329,296,1.507,-1.507,68.9,7.1,42,26,5,2,0,0,10,23.8,5,11.9,2.16196,0.62913,-0.1162,-0.1162,90.2,163,24,0,0,5.7,-1.88,0.26,2.4,0.31,0,-0.819021739,0.277,0.202,0.819021739,0.041,0.032999999999999974,0.048,0.034,25.6,37.0,7.675337356984133,2.1060711541540202,31.056726031689507,0.49382716049382713,36.689275374416155,27.83068294999396
183,663554,"Mize, Casey",473,38.7,0.362,0.319,0.455,0.681,0.47,0.413,0.305,17,47,90.4,12.5,2049,90.2,90.91,28,88,95,0.7000000000000028,6.83,110,150,118,144,301,327,296,-8.394,8.394,68.9,7.1,54,35,6,9,0,2,13,24.1,5,9.3,2.00202,0.82699,0.67495,0.67495,93.6,175,54.285714285714285,20,12.962962962962962,5.82,-2.16,0.15,2.23,0.426,7,4.586885246,0.377,0.598,-4.586885246,0.057,0.04899999999999999,0.083,0.057,31.8,44.1,10.81436653181265,1.749199450952613,31.375251459824522,0.5232558139534884,35.8301452632656,30.960398533981014
183,592773,"Stanek, Ryne",346,52.9,0.29,0.032,0.45,0.323,0.363,0.348,0.233,9,31,92.7,11.3,2271,94.2,93.51,35,85,98,-0.7000000000000028,6.05,108,150,121,148,309,325,293,-1.282,1.282,71.5,7.5,40,20,8,1,0,0,11,27.5,8,20,1.80191,0.80412,0.47339,0.47339,92.7,168,50,10,5,6.35,-0.58,0.27,2.16,0.436,2,0.700546448,0.39,0.367,-0.700546448,0.057,0.045999999999999985,-0.044,0.015,41.2,46.6,10.384451871565945,-0.5608197124687055,30.799603273670137,0.6,39.20533930073152,29.260189184090397
182,669711,"Weissert, Greg",243,74.9,0.244,0.244,0.318,0.488,0.326,0.281,0.215,10,41,90.4,7.4,2361,89.8,88.65,24,86,96,-1.2000000000000028,5.9,107,151,121,145,290,317,283,-1.142,1.142,69.0,7.3,45,25,6,1,0,3,17,37.8,2,4.4,2.38912,0.51461,0.39885,0.39885,92.9,172,52,8,4.444444444444445,5.02,-3.45,0.16,2.3,0.273,2,0.627472527,0.263,0.373,-0.627472527,0.029,0.010000000000000009,0.115,0.045,27.9,17.1,11.110736187099493,-2.739439534571634,29.149094342528947,0.5833333333333334,38.62490489499034,30.402587664005257
182,687075,"Sproat, Brandon",455,40,0.271,0.208,0.294,0.479,0.348,0.347,0.282,13,48,87.1,19.5,2186,92.1,92.16,23,88,94,0.10000000000000853,6.36,108,152,118,149,302,321,294,-0.674,0.674,68.2,7.4,51,37,9,1,0,3,11,21.6,3,5.9,2.27137,0.44632,0.18181,0.18181,91.7,163,40.54054054054054,10.81081081081081,7.8431372549019605,5.48,-2.56,0.24,2.09,0.314,4,0.37032967,0.324,0.477,-0.37032967,-0.011,-0.010000000000000009,0.002,0.001,26.1,32.4,8.134668544910646,-0.5765472016548397,31.972420888904008,0.5681818181818182,37.66930651462865,29.435742075627736
182,673540,"Senga, Kodai",368,49.5,0.262,0.214,0.333,0.476,0.369,0.286,0.187,11,42,87.4,16.9,2081,90.5,90.29,24,86,96,-0.20000000000000284,6.33,106,150,119,146,306,322,288,-1.35,1.35,70.3,7.3,48,29,6,3,0,2,13,27.1,5,10.4,2.07665,0.76392,0.48335,0.48335,91.7,184,34.48275862068966,13.793103448275861,8.333333333333332,6.01,-1.89,-0.03,2.22,0.354,4,0.741758242,0.288,0.339,-0.741758242,0.075,0.066,0.137,0.083,27.9,48.1,7.475097311498322,-0.3712779379078275,31.395244711718824,0.46511627906976744,36.515809461570726,30.91266805116797
180,605540,"Woodruff, Brandon",419,43,0.265,0.163,0.289,0.429,0.321,0.296,0.231,13,49,90.1,17.3,2314,90.1,90.28,17,97,83,0.20000000000000284,6.46,107,150,116,145,299,319,296,-1.104,1.104,71.2,7.2,53,40,9,2,0,2,10,18.9,2,3.8,1.70167,1.13461,0.53197,0.53197,91.7,172,37.5,5,3.7735849056603774,5.94,-1.43,0.03,2.32,0.302,2,0.613333333,0.277,0.403,-0.613333333,0.034,0.024999999999999967,0.026,0.025,17.5,43.1,6.236972794265533,3.3502547235012266,29.092143887791394,0.4270833333333333,36.251052287769426,27.9261035671714
178,690953,"Abel, Mick",361,49.3,0.25,0.05,0.357,0.3,0.306,0.362,0.287,10,40,84.2,18.1,2516,89.9,90.92,29,86,92,1,6.93,111,150,121,145,299,320,279,0.507,-0.507,68.5,7.2,46,28,8,2,0,0,12,26.1,4,8.7,2.1464,0.70775,-0.05831,-0.05831,90.6,180,32.142857142857146,7.142857142857142,4.3478260869565215,5.45,-1.78,0.35,2.43,0.348,2,-0.284831461,0.38,0.426,0.284831461,-0.037,-0.03200000000000003,-0.126,-0.056,33.7,27.2,6.193679409479968,4.387870414135904,30.440491644837266,0.5697674418604651,39.386589068671974,28.233173471135714
176,700241,"McGreevy, Michael",615,28.6,0.179,0.179,0.192,0.359,0.266,0.335,0.264,7,39,85,9.4,2259,86.5,86.94,16,80,96,0.4000000000000057,6.66,109,152,122,146,311,324,293,1.491,-1.491,71.9,7.4,42,28,4,1,0,2,11,26.2,3,7.1,2.83119,0.2533,0.15676,0.15676,92.1,134,32.142857142857146,10.714285714285714,7.142857142857142,5.65,-2.12,0.38,1.95,0.238,3,-0.847159091,0.317,0.456,0.847159091,-0.085,-0.07900000000000001,-0.097,-0.069,20,32.2,7.753587440505133,1.106264640360926,33.83845151164664,0.4625,37.30325479067233,29.361282267517108
176,669947,"Scholtens, Jesse",352,50,0.256,0.14,0.323,0.395,0.322,0.309,0.251,11,43,84,14.3,2324,89.1,89.42,22,85,91,0.30000000000001137,6.67,99,151,120,146,306,339,293,0.466,-0.466,70.6,7.2,47,32,7,3,0,1,11,23.4,2,4.3,2.07443,0.84753,0.2654,0.2654,90.8,138,31.25,6.25,4.25531914893617,5.78,-1.07,0.09,2.17,0.319,2,-0.264772727,0.315,0.379,0.264772727,0.005,0.0040000000000000036,0.016,0.013,25.9,40.5,8.560761245437977,-0.7943626853154866,32.867147738254324,0.5647058823529412,33.550736834994936,29.839856158182744
175,670990,"Ramírez, Yohan",338,51.8,0.163,0.047,0.219,0.209,0.211,0.25,0.207,7,43,83.9,8.2,2441,90,90.7,21,78,97,0.7000000000000028,6.92,109,148,115,145,295,318,288,3.929,-3.929,66.7,6.9,47,32,5,2,0,0,11,23.4,3,6.4,2.3904,0.48309,0.03,0.03,91.5,122,40.625,3.125,2.127659574468085,5.08,-3.28,0.05,2.44,0.234,1,-2.245142857,0.274,0.269,2.245142857,-0.044,-0.04000000000000001,-0.06,-0.039,26.9,22.8,4.444232423305649,1.1435647257882309,31.564244996433658,0.3783783783783784,35.677719024309745,28.797223002741777
173,700712,"Ureña, Walbert",307,56.4,0.325,0.125,0.414,0.45,0.382,0.317,0.25,13,40,87.6,4.6,2186,94.6,93.97,22,85,88,-0.5999999999999943,6.04,112,152,118,149,308,331,296,-3.319,3.319,69.8,7.5,45,30,10,2,0,1,10,22.2,5,11.1,2.09636,0.48613,0.82896,0.82896,92.0,108,36.666666666666664,6.666666666666667,4.444444444444445,6.35,-1.17,-0.19,1.96,0.4,2,1.91849711,0.333,0.373,-1.91849711,0.075,0.067,0.077,0.065,25.9,41.7,9.928121524888745,-3.4838055598458073,33.267146676393196,0.5,34.986416591969295,29.495556783127743
172,543243,"Gray, Sonny",390,44.1,0.341,0.25,0.342,0.591,0.423,0.414,0.339,15,44,87.7,7.6,2558,88.8,89.08,12,79,93,0.29999999999999716,6.51,109,151,121,146,288,319,284,-4.403,4.403,68.9,7.5,47,40,9,3,1,2,4,8.5,3,6.4,2.64401,0.26907,-0.125,-0.125,92.1,143,39.473684210526315,10.526315789473683,8.51063829787234,5.59,-0.74,0.49,1.92,0.383,4,2.559883721,0.383,0.586,-2.559883721,0.002,0,0.005,0.009,15.2,47.9,9.124096671914883,-1.2690051305454424,31.96794569788108,0.5844155844155844,40.377929997581944,30.95793789869827
171,623437,"Topa, Justin",250,68.4,0.325,0.175,0.333,0.5,0.393,0.39,0.315,13,40,89.7,3.2,2284,90.2,89.24,9,76,95,-1,5.78,106,152,121,147,296,323,283,-3.571,3.571,69.8,7.2,44,35,10,1,0,2,5,11.4,4,9.1,2.6724,0.17283,0.71737,0.71737,92.0,140,35.294117647058826,8.823529411764707,6.8181818181818175,4.96,-2.5,0.23,2.22,0.386,3,2.088304094,0.379,0.519,-2.088304094,0.01,0.007000000000000006,-0.019,0.003,11.8,11.3,6.182184074432348,4.218125070271751,30.80228202418057,0.581081081081081,36.41131565555621,26.39986210263088
171,661563,"Gil, Luis",337,50.7,0.237,0.421,0.138,0.658,0.442,0.457,0.301,9,38,94,17.7,2330,91.6,91.96,11,63,108,0.4000000000000057,6.77,103,152,127,149,289,323,288,-7.058,7.058,71.8,7.4,47,34,3,1,0,5,4,8.5,8,17,1.87006,0.89424,0.42041,0.42041,94.2,155,55.88235294117647,11.76470588235294,8.51063829787234,5.65,-2.8,0.24,2.49,0.383,4,4.12748538,0.435,0.643,-4.12748538,-0.064,-0.05199999999999999,0.015,-0.015,17.5,34.2,12.072489772246728,-4.804059825824618,28.651156718852942,0.6774193548387096,36.87608299598927,32.10697113624871
170,623454,"Anderson, Drew",329,51.7,0.282,0.256,0.375,0.538,0.408,0.401,0.271,11,39,94.5,19.2,2158,89,89,26,74,96,0,6.49,110,151,119,146,304,324,289,-3.646,3.646,68.7,7.1,46,26,5,4,0,2,13,28.3,6,13,2.75006,0.18818,0.27781,0.27781,94.2,168,56.00000000000001,12,6.521739130434782,5.78,-2.02,0.02,2.26,0.391,3,2.144705882,0.385,0.549,-2.144705882,0.011,0.006000000000000005,-0.011,0.007,35.1,43.3,9.277585807716903,1.844387639834255,30.551011195012496,0.6027397260273972,36.08185079955749,29.562804635057475
168,622608,"Senzatela, Antonio",304,55.3,0.146,0.024,0.207,0.171,0.192,0.274,0.228,6,41,88.8,9,2310,93.4,93.48,23,84,84,0.09999999999999432,6.24,107,153,120,146,304,330,295,4.698,-4.698,66.4,7.0,45,29,5,1,0,0,12,26.7,4,8.9,1.93429,0.68774,0.3022,0.3022,91.0,138,41.37931034482759,3.4482758620689653,2.2222222222222223,5.9,-2.81,0.25,2.35,0.222,1,-2.796428571,0.297,0.308,2.796428571,-0.082,-0.07499999999999998,-0.137,-0.082,27.4,40.1,7.027739841711617,5.935811436787558,30.40418323294542,0.5609756097560976,37.82662644355195,25.050535207143554
168,686993,"Sterner, Justin",310,54.2,0.317,0.195,0.393,0.512,0.385,0.249,0.211,13,41,87.8,6.8,2524,87.7,87.91,28,88,80,0.20000000000000284,6.64,104,148,116,146,309,327,292,-3.068,3.068,68.8,7.4,44,30,9,2,0,2,11,25,3,6.8,2.19446,0.81988,-0.23065,-0.23065,92.1,137,53.333333333333336,3.3333333333333335,2.272727272727273,5.43,-2.82,0.55,2.22,0.364,1,1.826190476,0.265,0.287,-1.826190476,0.106,0.09899999999999998,0.225,0.136,31.8,39.1,10.622263460328272,-3.484322833569708,30.313579430565106,0.43209876543209874,40.41222951734924,32.187609185001996
164,592836,"Walker, Taijuan",424,38.7,0.286,0.229,0.32,0.514,0.392,0.323,0.22,10,35,84.7,18.7,2128,87.1,86.69,15,75,89,-0.3999999999999915,5.97,101,149,120,146,295,330,296,-2.88,2.88,69.8,7.4,40,27,7,0,1,2,8,20,4,10,2.29177,0.73976,0.31116,0.31116,90.9,149,30.76923076923077,11.538461538461538,7.5,6.57,-1.69,0.31,2.19,0.375,3,1.756097561,0.32,0.403,-1.756097561,0.066,0.05499999999999999,0.111,0.069,20,44.4,10.808226523660764,-3.5312037817502704,31.094147141334588,0.5633802816901409,37.93451630501627,32.24257099275915
164,664875,"Lawrence, Justin",243,67.5,0.171,0.171,0.217,0.343,0.282,0.335,0.243,6,35,88.6,8,2701,89,88.95,21,70,94,-0.09999999999999432,6.52,108,151,118,147,301,322,291,-0.659,0.659,66.4,7.1,40,24,2,3,0,1,11,27.5,4,10,2.71049,0.2516,0.0525,0.0525,92.2,146,37.5,12.5,7.5,4.39,-2.92,0.45,2.2,0.275,3,0.401829268,0.337,0.419,-0.401829268,-0.072,-0.062,-0.076,-0.053,30,4.9,7.5143696285134585,-2.6852032929310576,31.971377927697414,0.4927536231884058,36.97396325534689,31.09878570152122
160,663969,"Phillips, Tyler",368,43.5,0.237,0.105,0.286,0.342,0.307,0.327,0.232,9,38,89.1,15.3,2188,89.5,89.47,17,69,91,0,6.5,106,152,121,146,305,321,288,1.277,-1.277,70.7,7.8,43,29,7,1,0,1,9,20.9,5,11.6,2.60806,0.29904,0.19587,0.19587,91.4,150,37.93103448275862,13.793103448275861,9.30232558139535,5.99,-1.07,0.26,1.79,0.326,4,-0.798125,0.321,0.419,0.798125,0.005,0.0050000000000000044,-0.077,-0.02,24.6,32.8,12.641112206299205,-5.064480959191831,34.35364436955926,0.5384615384615384,38.60386629350836,32.34322706665924
158,680755,"Fisher, Braydon",283,55.8,0.2,0.143,0.261,0.343,0.274,0.289,0.218,7,35,88.1,14.1,2265,88.7,87.36,23,72,86,-1.2999999999999972,5.43,103,150,117,145,296,320,283,0.551,-0.551,68.7,7.4,38,24,4,2,0,1,11,28.9,2,5.3,2.54962,0.36278,-0.01135,-0.01135,91.4,150,37.5,8.333333333333332,5.263157894736842,6.6,0.52,0.27,2.41,0.263,2,-0.348734177,0.28,0.371,0.348734177,-0.018,-0.017000000000000015,-0.028,-0.015,31.9,49.6,10.739396022742556,-8.419466865921578,30.353282582084418,0.6285714285714286,40.637622872333054,32.3467318321576
158,691799,"Taylor, Grant",307,51.5,0.324,0.088,0.458,0.412,0.356,0.267,0.214,11,34,89.9,13.7,2477,94.9,96.3,19,79,79,1.3999999999999915,7.16,106,153,126,146,309,326,293,-1.384,1.384,69.8,7.0,37,24,8,3,0,0,10,27,3,8.1,1.82532,0.73519,0.00411,0.00411,90.9,168,43.47826086956522,4.3478260869565215,2.7027027027027026,5.87,-0.77,0.1,2.44,0.378,1,0.875949367,0.279,0.314,-0.875949367,0.11,0.09899999999999998,0.098,0.089,24.1,55.6,3.1803803932757098,6.4362794475828915,29.926916265007996,0.3246753246753247,36.760954695373165,24.886668478617988
153,676760,"Marinaccio, Ron",337,45.4,0.278,0.139,0.3,0.417,0.315,0.32,0.282,10,36,89.4,20.1,2207,87.3,87.67,20,78,75,0.4000000000000057,6.7,115,151,122,147,306,326,299,0.646,-0.646,71.7,7.2,37,31,7,2,0,1,5,13.5,1,2.7,2.42673,0.62059,0.60569,0.60569,92.2,160,38.70967741935484,3.225806451612903,2.7027027027027026,5.03,-3.15,0.21,2.25,0.297,1,-0.422222222,0.302,0.441,0.422222222,-0.004,-0.0050000000000000044,-0.024,-0.005,25.6,28.0,7.547399862175665,-1.3695041654959788,31.358576382946357,0.4857142857142857,35.76493677243117,30.688006985894486
152,594798,"deGrom, Jacob",523,29.1,0.324,0.108,0.524,0.432,0.345,0.304,0.269,12,37,91,10.1,2502,94.4,94.8,30,88,64,0.3999999999999915,6.59,111,152,119,148,305,325,303,0.105,-0.105,69.9,7.3,38,22,10,1,0,1,15,39.5,1,2.6,1.73086,0.84788,0.2702,0.2702,90.7,177,45.45454545454545,13.636363636363635,7.894736842105263,5.66,-1.54,0.66,2.09,0.342,3,-0.069078947,0.288,0.414,0.069078947,0.055,0.05400000000000005,0.018,0.041,34.1,33.4,6.011042558302923,2.743648981837864,32.734518820566365,0.38095238095238093,41.734477721915944,26.148912322892723
152,679358,"Orze, Eric",268,56.7,0.241,0.034,0.333,0.276,0.315,0.292,0.209,7,29,85.8,19.8,2062,85.2,86.27,21,64,88,1.0999999999999943,7.13,110,151,121,145,295,321,283,0.434,-0.434,71.9,8.0,37,21,6,1,0,0,9,24.3,7,18.9,2.79309,0.38593,0.69487,0.69487,90.6,138,33.33333333333333,0,0,5.78,-1.69,0.22,2.11,0.378,0,-0.285526316,0.354,0.252,0.285526316,0.032,0.02400000000000002,0.024,0.023,32.8,43.0,13.636972297530164,-9.601055627893434,31.280593885232232,0.49206349206349204,39.037759987172436,36.89150696863869
151,663765,"Woodford, Jake",255,59.2,0.167,0.024,0.233,0.19,0.184,0.289,0.252,7,42,91.3,16.6,2118,89.9,90.52,20,72,79,0.5999999999999943,6.63,110,152,122,149,299,318,290,4.353,-4.353,70.6,7.2,44,30,6,1,0,0,12,27.3,2,4.5,2.37954,0.4566,0.35886,0.35886,92.9,155,53.333333333333336,6.666666666666667,4.545454545454546,4.94,-2.1,0.51,2.16,0.205,2,-2.882781457,0.286,0.37,2.882781457,-0.085,-0.08099999999999999,-0.18,-0.105,27.8,24.6,7.771716763322936,2.903334901558746,31.910044745454815,0.5492957746478874,38.744177403456426,28.966924663533142
151,683175,"Phillips, Connor",342,44.2,0.156,0.125,0.19,0.281,0.304,0.374,0.248,5,32,87.5,25.9,2489,89.4,88.64,26,66,85,-0.8000000000000114,6.07,103,150,115,146,300,323,284,0.43,-0.43,70.4,7.8,41,22,3,1,0,1,10,24.4,8,19.5,2.33411,0.5784,-0.69252,-0.69252,92.0,183,40.909090909090914,9.090909090909092,4.878048780487805,5.64,-1.69,0.44,1.94,0.341,2,-0.284768212,0.413,0.407,0.284768212,-0.092,-0.07199999999999995,-0.126,-0.07,39.4,37.1,14.872903545582648,-11.865039534635146,30.88407522321185,0.3076923076923077,41.24773778743135,37.3595178714356
