pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length,pa,bip,singles,doubles,triples,hrs,so,k_percent,bb,bb_percent,api_break_z_with_gravity,api_break_z_induced,api_break_x_arm,api_break_x_batter_in,hyper_speed,bbdist,hardhit_percent,barrels_per_bbe_percent,barrels_per_pa_percent,release_pos_z,release_pos_x,plate_x,plate_z,obp,barrels_total,batter_run_value_per_100,xobp,xslg,pitcher_run_value_per_100,xbadiff,xobpdiff,xslgdiff,wobadiff,swing_miss_percent,arm_angle,attack_angle,attack_direction,swing_path_tilt,rate_ideal_attack_angle,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
80,657612,"Hill, Tim",154,51.9,0.238,0.143,0.235,0.381,0.309,0.349,0.283,5,21,96.6,-11.7,2123,86.7,86.63,4,43,37,-0.10000000000000853,6.51,103,151,129,149,297,315,277,0.828,-0.828,72.0,7.0,23,18,4,0,0,1,3,13,2,8.7,3.33037,-0.22987,1.15228,-1.15228,93.8,102,66.66666666666666,5.555555555555555,4.3478260869565215,3.19,3.88,0.39,2.32,0.304,1,-1.035,0.345,0.443,1.035,-0.045,-0.04099999999999998,-0.062,-0.04,9.3,-21.3,0.4866812108535524,11.482463151370885,32.57408440282055,0.35714285714285715,40.40407118050922,22.46514926606046
78,621366,"Borucki, Ryan",175,44.6,0.476,0.429,0.471,0.905,0.601,0.414,0.337,10,21,91.2,22.5,1993,87.1,87.39,8,43,35,0.30000000000001137,6.5,107,152,123,147,296,321,292,-5.834,5.834,72.4,7.7,22,19,5,3,0,2,2,9.1,1,4.5,2.74756,0.28282,0.70192,-0.70192,94.1,161,47.368421052631575,10.526315789473683,9.090909090909092,5.65,1.02,-0.26,1.99,0.5,2,7.479487179,0.367,0.599,-7.479487179,0.139,0.133,0.306,0.187,18.6,28.3,16.29923524723028,-13.549149542640636,34.3773622191417,0.4634146341463415,33.95742213458194,38.108903236461366
65,702303,"Martin, Riley",118,55.1,0.118,0,0.167,0.118,0.14,0.2,0.174,2,17,83.8,27.2,2453,91.6,90.34,5,32,33,-1.2999999999999972,5.75,104,154,119,149,303,328,297,2.639,-2.639,70.7,6.9,19,13,2,0,0,0,5,26.3,1,5.3,2.04738,0.71323,0.16923,-0.16923,91.4,141,30.76923076923077,0,0,6.08,2.32,-0.17,2.31,0.167,0,-4.06,0.22,0.226,4.06,-0.056,-0.05299999999999999,-0.108,-0.06,15.6,50.7,2.9286237327589695,7.421428817845397,32.673863310911045,0.5666666666666667,34.316960737689456,23.26356733138312
63,687562,"Bennett, Jake",85,74.1,0.308,0.231,0.3,0.538,0.413,0.544,0.404,4,13,93.3,11.8,2023,88,89.16,9,33,30,1.2000000000000028,7.17,106,154,125,146,279,314,285,-0.391,0.391,68.8,7.3,15,11,3,0,0,1,2,13.3,2,13.3,2.54524,0.44444,0.91444,-0.91444,94.2,148,63.63636363636363,18.181818181818183,13.333333333333334,5.65,2.86,-0.08,2.22,0.4,2,0.620634921,0.483,0.819,-0.620634921,-0.096,-0.08299999999999996,-0.281,-0.131,27.3,32.6,8.909303403928238,-8.545279384337245,35.49309289438326,0.25,35.64954265811982,32.0469024568318
61,663893,"Little, Brendon",97,62.9,0.571,0.429,0.778,1,0.682,0.388,0.328,8,14,93.9,1.8,2047,91.4,90.66,8,28,33,-0.7000000000000028,5.9,105,148,115,146,289,325,286,-4.069,4.069,73.4,7.3,15,10,4,3,0,1,4,26.7,1,6.7,2.92492,-0.17689,0.41885,-0.41885,93.1,124,70,10,6.666666666666667,6.28,2.13,0.04,2.13,0.6,1,6.670491803,0.372,0.529,-6.670491803,0.243,0.22799999999999998,0.471,0.294,28.6,39.0,8.122893822308942,1.2045942811334127,34.0124994597158,0.6428571428571429,34.803997940439935,28.452466604525476
61,669020,"Rolison, Ryan",107,57,0.313,0.313,0.333,0.625,0.421,0.317,0.25,5,16,90,16.4,2380,87.8,88.14,1,27,34,0.29999999999999716,6.56,105,153,117,149,302,323,296,0.119,-0.119,70.5,7.5,17,13,2,2,0,1,3,17.6,1,5.9,2.79,0.22508,-0.218,0.218,91.6,182,38.46153846153847,7.6923076923076925,5.88235294117647,5.93,1.63,-0.07,2.32,0.353,1,-0.195081967,0.295,0.436,0.195081967,0.063,0.057999999999999996,0.189,0.104,3.7,49.6,9.569193691003761,1.2247785388729984,33.734734197545805,0.72,36.61439233586019,30.255824847738346
61,608650,"Enns, Dietrich",133,45.9,0.1,0.1,0.25,0.2,0.262,0.315,0.172,1,10,99.5,-0.5,1600,86.6,86.52,11,24,37,-0.09999999999999432,6.2,102,149,122,144,307,320,289,0.342,-0.342,70.7,7.3,13,4,0,1,0,0,6,46.2,3,23.1,2.52262,0.55262,0.6805,-0.6805,92.9,116,75,25,7.6923076923076925,6.1,1.79,-0.15,2.08,0.308,1,-0.560655738,0.363,0.289,0.560655738,-0.072,-0.05499999999999999,-0.089,-0.053,45.8,49.8,9.091213849646767,0.8215408729172025,31.401289558559654,0.5652173913043478,35.92603591611348,27.628334168075654
56,664192,"Lucchesi, Joey",112,50,0.5,0.5,0.5,1,0.666,0.481,0.267,4,8,92.1,3.4,2130,88.2,87.85,3,18,38,-0.4000000000000057,6.18,106,148,111,143,308,330,293,-3.435,3.435,66.0,6.4,12,7,2,1,0,1,1,8.3,4,33.3,2.30554,0.69018,0.67679,-0.67679,92.1,147,57.14285714285714,28.57142857142857,16.666666666666664,5.98,2.38,0.28,2.29,0.667,2,6.133928571,0.511,0.611,-6.133928571,0.233,0.15600000000000003,0.389,0.185,16.7,46.8,-0.11064172231087982,15.34803915615555,29.118262841328853,0.3333333333333333,41.280418022697226,20.708434292868287
52,669684,"Murphy, Chris",109,47.7,0.429,0.214,0.5,0.643,0.495,0.29,0.228,6,14,82.8,10.1,2263,86.7,86.24,5,23,29,-0.5,6.15,102,151,121,145,304,326,289,-1.97,1.97,70.0,7.4,16,12,4,1,1,0,2,12.5,2,12.5,2.885,0.22961,0.0156,-0.0156,91.5,142,33.33333333333333,8.333333333333332,6.25,5.25,2,0.12,2.19,0.5,1,3.788461538,0.325,0.302,-3.788461538,0.201,0.175,0.341,0.205,21.7,38.5,11.822614897797195,-3.6320137797717496,30.03611567822311,0.45454545454545453,37.05300368764408,33.08426586805447
50,663559,"Falter, Bailey",68,73.5,0.417,0.333,0.5,0.75,0.534,0.297,0.223,5,12,92.7,19.4,1806,89.7,91.33,7,21,29,1.5999999999999943,7.26,106,151,121,146,299,322,290,-2.176,2.176,71.3,7.0,14,9,3,1,0,1,3,21.4,2,14.3,1.7252,1.1234,0.2412,-0.2412,93.4,192,33.33333333333333,0,0,5.81,1.49,-0.23,2.69,0.5,0,4.352,0.334,0.316,-4.352,0.194,0.16599999999999998,0.434,0.237,33.3,55.9,8.468584393613535,3.7945661269658313,29.99319312373744,0.7142857142857143,32.66975248754072,29.07707438411432
